acc_now_delinq,acc_open_past_24mths,addr_state,all_util,annual_inc,annual_inc_joint,application_type,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_2yrs,delinq_amnt,desc,dti,dti_joint,earliest_cr_line,emp_length,emp_title,funded_amnt
0.0,1.0,SC,7.0,140000.0,,Individual,113218.0,50957.0,7.4,0.0,0.0,0.0,,6.78,,Nov-85,8 years,Dean,2000.0
0.0,3.0,LA,70.0,32500.0,,Individual,17421.0,2076.0,83.4,0.0,0.0,0.0,,23.53,,Mar-01,10+ years,Purchasing Agent,13875.0
0.0,3.0,MA,43.0,93000.0,,Individual,38304.0,12608.0,42.7,0.0,0.0,0.0,,14.86,,Oct-93,2 years,Purchasing Manager,15000.0
0.0,5.0,TX,59.0,106284.0,,Individual,10159.0,59340.0,43.2,0.0,0.0,0.0,,24.11,,Oct-89,10+ years,Project Manager,32400.0
0.0,3.0,MI,51.0,100000.0,,Individual,8364.0,1501.0,95.2,0.0,1.0,0.0,,26.83,,May-93,9 years,Registered Nurse,24000.0
0.0,5.0,MT,59.0,75000.0,100000.0,Joint App,18797.0,973.0,94.2,0.0,0.0,0.0,,20.67,16.4,Feb-04,9 years,Administrative Manager ,20000.0
0.0,4.0,NY,92.0,65000.0,,Individual,15069.0,236.0,97.2,0.0,2.0,0.0,,12.74,,Aug-84,10+ years,College professor,21850.0
0.0,8.0,MD,28.0,30000.0,,Individual,493.0,464.0,84.5,0.0,0.0,0.0,,9.16,,Apr-05,1 year,Dental Assistant,5000.0
0.0,2.0,MI,44.0,13000.0,,Individual,7871.0,,,0.0,1.0,0.0,,34.07,,Nov-96,< 1 year,Sales Associate,4675.0
0.0,2.0,RI,54.0,45000.0,,Individual,28824.0,7004.0,27.8,0.0,0.0,0.0,,15.15,,Sep-02,n/a,,8000.0
0.0,5.0,NC,80.0,60000.0,,Individual,17893.0,5224.0,65.2,0.0,0.0,0.0,,24.14,,Dec-07,5 years,Chemical operator,2400.0
0.0,11.0,PA,69.0,67000.0,,Individual,6835.0,3516.0,73.3,0.0,0.0,0.0,,31.08,,Oct-99,2 years,Social Worker Supervisor,5000.0
0.0,9.0,CA,83.0,105000.0,,Individual,27070.0,3268.0,61.1,0.0,0.0,0.0,,12.09,,Jul-94,10+ years,technician,3000.0
0.0,3.0,MI,68.0,55000.0,,Individual,23398.0,76.0,99.6,0.0,1.0,0.0,,22.34,,Jul-00,10+ years,Service technician,22000.0
0.0,4.0,TN,83.0,60000.0,,Individual,13026.0,2273.0,67.5,0.0,0.0,0.0,,20.68,,Sep-02,10+ years,Sales,7200.0
0.0,4.0,CA,66.0,70000.0,,Individual,2412.0,3383.0,62.0,0.0,0.0,0.0,,9.53,,Nov-02,5 years,Purchasing Assistant,5875.0
0.0,2.0,FL,71.0,40000.0,,Individual,3625.0,1749.0,81.6,0.0,0.0,0.0,,26.13,,Oct-99,3 years,Medical Support Assistant,10800.0
0.0,9.0,TX,30.0,68000.0,,Individual,1827.0,74053.0,31.9,0.0,0.0,0.0,,14.53,,May-99,10+ years,Financial Planner,12000.0
0.0,10.0,MA,82.0,110000.0,,Individual,4198.0,4962.0,47.3,0.0,1.0,0.0,,21.32,,Oct-99,10+ years,Mgr. Quality Control,6025.0
0.0,7.0,NY,57.0,130000.0,,Individual,4707.0,12316.0,41.4,0.0,0.0,0.0,,12.77,,Oct-11,2 years,,20000.0
0.0,5.0,TX,53.0,39500.0,,Individual,3898.0,2973.0,71.1,0.0,0.0,0.0,,25.43,,Aug-03,2 years,Certified Lead Samsung Experience Consul,12000.0
0.0,7.0,MI,73.0,50000.0,,Individual,2817.0,6100.0,51.2,0.0,1.0,0.0,,14.86,,Nov-02,1 year,Sales Person,8000.0
0.0,5.0,CO,63.0,97000.0,,Individual,2283.0,4276.0,79.3,0.0,0.0,0.0,,7.23,,Aug-97,10+ years,fsm,24000.0
0.0,3.0,FL,75.0,75000.0,,Individual,3255.0,1200.0,94.9,0.0,0.0,0.0,,18.19,,Sep-02,6 years,RRT,35000.0
0.0,11.0,MA,76.0,55000.0,,Individual,4767.0,11169.0,50.4,0.0,0.0,0.0,,35.52,,Feb-10,2 years,Desktop Support Anylist,8800.0
0.0,8.0,OR,81.0,42000.0,,Individual,5121.0,5220.0,38.6,0.0,0.0,0.0,,23.26,,May-06,< 1 year,District Manager,8000.0
0.0,6.0,MN,60.0,125000.0,,Individual,37250.0,37800.0,55.6,0.0,0.0,0.0,,24.19,,Jun-06,< 1 year,Account executive,35000.0
0.0,6.0,AR,53.0,75000.0,,Individual,11093.0,21529.0,46.0,0.0,2.0,0.0,,38.65,,Sep-83,2 years,Pilot,20400.0
0.0,7.0,AZ,53.0,115000.0,,Individual,3183.0,17898.0,47.0,0.0,0.0,0.0,,9.9,,Aug-01,10+ years,Technician,13000.0
0.0,9.0,FL,51.0,48000.0,,Individual,2219.0,5392.0,17.0,0.0,0.0,0.0,,33.78,,Apr-83,10+ years,Teacher,6000.0
0.0,10.0,NJ,83.0,85000.0,,Individual,9300.0,6474.0,63.8,0.0,0.0,0.0,,35.93,,Oct-03,2 years,Sales,30000.0
0.0,3.0,VA,62.0,60000.0,,Individual,3939.0,14271.0,67.7,0.0,0.0,0.0,,22.62,,Dec-00,5 years,General Manager,20000.0
0.0,4.0,CA,26.0,120000.0,,Individual,91632.0,18126.0,34.1,0.0,0.0,0.0,,10.55,,Jun-97,10+ years,Lieutenant ,31500.0
0.0,11.0,NJ,27.0,56000.0,,Individual,198.0,400.0,71.0,0.0,1.0,0.0,,10.03,,May-01,5 years,2nd pressman,4575.0
0.0,4.0,NY,80.0,50000.0,,Individual,2382.0,233.0,97.7,0.0,0.0,0.0,,20.38,,Jan-02,10+ years,Benefits Consultant,1800.0
0.0,3.0,GA,74.0,75000.0,,Individual,22858.0,1024.0,91.8,0.0,0.0,0.0,,24.83,,Jan-04,1 year,Client Service Manager,28000.0
0.0,1.0,FL,61.0,15000.0,,Individual,2149.0,239.0,95.4,0.0,0.0,0.0,,37.2,,Aug-98,10+ years,Owner/Operator,7500.0
0.0,3.0,CA,64.0,55000.0,,Individual,2669.0,3447.0,65.5,0.0,0.0,0.0,,10.93,,Jul-03,10+ years,Maintenance worker,5000.0
0.0,6.0,MI,51.0,132000.0,,Individual,5619.0,22487.0,53.2,0.0,0.0,0.0,,13.83,,Aug-74,n/a,,25000.0
0.0,10.0,OH,41.0,60000.0,,Individual,5016.0,21013.0,41.0,0.0,0.0,0.0,,25.56,,Dec-77,10+ years,maintenance,15000.0
0.0,4.0,FL,52.0,96000.0,,Individual,4716.0,7520.0,39.8,0.0,0.0,0.0,,19.04,,Mar-96,10+ years,Director,20000.0
0.0,2.0,NY,71.0,52000.0,,Individual,16099.0,168.0,96.1,0.0,0.0,0.0,,15.37,,Feb-95,10+ years,Officer / Sheriff's office,15600.0
0.0,8.0,NH,73.0,80000.0,,Individual,24412.0,826.0,90.4,0.0,0.0,0.0,,18.99,,Oct-03,8 years,Sales representative,19600.0
0.0,2.0,NY,20.0,120000.0,,Individual,663.0,22037.0,26.1,0.0,0.0,0.0,,3.98,,Sep-00,2 years,Director of Risk Management ,6000.0
0.0,11.0,TX,73.0,75000.0,,Individual,18251.0,2175.0,77.1,0.0,1.0,0.0,,22.82,,Apr-04,5 years,O&M Specialist III,3000.0
0.0,0.0,CA,61.0,85000.0,,Individual,5327.0,6698.0,73.4,0.0,0.0,0.0,,13.74,,Aug-01,< 1 year,Producer,19500.0
0.0,3.0,WV,53.0,60000.0,,Individual,8926.0,3707.0,53.1,0.0,1.0,0.0,,15.39,,May-98,4 years,Strategic Account Manager,10500.0
0.0,4.0,CA,12.0,49000.0,,Individual,2847.0,38057.0,17.1,0.0,0.0,0.0,,21.63,,Nov-91,10+ years,Accounting senior,9000.0
0.0,3.0,TN,64.0,21610.0,,Individual,2858.0,5553.0,46.1,0.0,0.0,0.0,,31.06,,Dec-09,< 1 year,Valued Associate,8000.0
0.0,5.0,LA,27.0,33130.0,,Individual,12995.0,4275.0,38.9,0.0,1.0,0.0,,11.52,,May-94,n/a,,8000.0
0.0,4.0,CA,49.0,143000.0,,Individual,44605.0,10311.0,35.6,0.0,1.0,0.0,,3.61,,May-03,< 1 year,Payroll Manager,12000.0
0.0,8.0,CA,11.0,125000.0,,Individual,1197.0,152306.0,3.2,0.0,0.0,0.0,,6.2,,May-03,7 years,manager,21000.0
0.0,5.0,HI,76.0,40000.0,,Individual,4240.0,0.0,100.4,0.0,0.0,0.0,,16.74,,Sep-00,< 1 year,Sr. Business Specialist,13000.0
0.0,6.0,AL,55.0,78000.0,,Individual,19371.0,29902.0,56.3,0.0,0.0,0.0,,27.1,,Dec-99,10+ years,Professor,20000.0
0.0,6.0,VA,56.0,90247.0,,Individual,16910.0,344.0,97.7,0.0,0.0,0.0,,17.09,,May-00,9 years,Feeder Driver,23000.0
0.0,7.0,WI,62.0,300000.0,,Individual,45240.0,350.0,96.0,0.0,0.0,0.0,,8.62,,Aug-00,8 years,Division Manager,30000.0
0.0,11.0,GA,93.0,65000.0,,Individual,4210.0,444.0,87.7,0.0,0.0,0.0,,29.28,,Feb-04,8 years,Accounting Supervisor,18200.0
0.0,6.0,CA,72.0,41000.0,,Individual,4677.0,5690.0,76.2,0.0,0.0,0.0,,38.35,,May-09,9 years,Clerk Typist II,18000.0
0.0,4.0,NC,49.0,94000.0,,Individual,37787.0,6523.0,56.5,0.0,0.0,0.0,,32.3,,Mar-93,4 years,Tax Accountant,14000.0
0.0,3.0,PA,76.0,80000.0,,Individual,16813.0,4376.0,82.6,0.0,0.0,0.0,,15.56,,Nov-02,10+ years,Mechanic,18000.0
0.0,5.0,TX,57.0,110000.0,,Individual,15935.0,4300.0,60.0,0.0,0.0,0.0,,23.89,,Feb-87,< 1 year,Division Manager,20000.0
0.0,4.0,NH,68.0,17000.0,,Individual,6916.0,2736.0,2.3,0.0,0.0,0.0,,27.9,,Aug-11,1 year,Direct Support Professional,5000.0
0.0,7.0,PA,86.0,25000.0,,Individual,3579.0,2651.0,49.0,0.0,0.0,0.0,,26.45,,Jun-07,1 year,Graduate Student ,3600.0
0.0,7.0,CO,41.0,50000.0,,Individual,12664.0,6385.0,48.9,0.0,0.0,0.0,,5.76,,Dec-05,< 1 year,Project Coordinator,16800.0
0.0,4.0,HI,63.0,72000.0,,Individual,29488.0,7754.0,61.2,0.0,0.0,0.0,,21.22,,Mar-94,10+ years,HR Assistant,19200.0
0.0,3.0,GA,53.0,60000.0,,Individual,12691.0,4198.0,60.8,0.0,0.0,0.0,,19.56,,Mar-09,8 years,RN,5000.0
0.0,5.0,MN,50.0,96000.0,,Individual,8705.0,35742.0,18.0,0.0,0.0,0.0,,14.45,,Sep-90,8 years,Marketing manager,16000.0
0.0,6.0,AL,51.0,55000.0,,Individual,3384.0,23691.0,49.5,0.0,0.0,0.0,,36.94,,Nov-03,< 1 year,Driver,20000.0
0.0,7.0,WY,60.0,74967.0,,Individual,33765.0,2135.0,78.6,0.0,0.0,0.0,,33.39,,Oct-98,n/a,,5000.0
0.0,2.0,PA,56.0,115000.0,,Individual,37084.0,23174.0,44.7,1.0,0.0,0.0,,14.35,,Mar-99,10+ years,Administrator,19100.0
0.0,7.0,GA,82.0,120000.0,,Individual,20010.0,11939.0,33.7,0.0,1.0,0.0,,35.69,,Oct-94,8 years,"Director, Human Resources",35000.0
0.0,6.0,CO,21.0,49000.0,,Individual,27437.0,19900.0,7.4,0.0,0.0,0.0,,17.92,,Nov-04,10+ years,Teacher,6000.0
0.0,2.0,VA,45.0,48000.0,,Individual,3908.0,19302.0,55.7,0.0,0.0,0.0,,28.48,,Oct-04,10+ years,CNC Machinist,22400.0
0.0,2.0,WI,70.0,54000.0,,Individual,17954.0,14061.0,58.6,0.0,0.0,0.0,,17.64,,Jun-01,9 years,machines,21600.0
0.0,4.0,CA,18.0,120000.0,,Individual,1409.0,26324.0,15.1,0.0,0.0,0.0,,6.73,,Nov-99,4 years,Senior Brand Manager,14000.0
0.0,13.0,NJ,56.0,64400.0,,Individual,19661.0,14821.0,25.1,0.0,0.0,0.0,,27.37,,Dec-99,9 years,Senior Compliance Analyst ,6075.0
0.0,4.0,IL,54.0,220000.0,,Individual,3348.0,362.0,90.9,0.0,0.0,0.0,,4.76,,Nov-03,5 years,SALES,10000.0
0.0,6.0,CA,81.0,165000.0,,Individual,4558.0,2843.0,82.5,0.0,1.0,0.0,,13.05,,Mar-00,10+ years,Laboratory Manager,24000.0
0.0,5.0,NY,82.0,41501.0,,Individual,10293.0,14592.0,34.9,0.0,0.0,0.0,,12.9,,Nov-05,3 years,Secreatary 1,4000.0
0.0,8.0,TX,68.0,48000.0,,Individual,2645.0,5467.0,67.1,0.0,0.0,0.0,,19.85,,Jul-95,8 years,Business Coordinator III,5600.0
0.0,1.0,NJ,45.0,40000.0,,Individual,1934.0,3348.0,27.2,0.0,0.0,0.0,,10.95,,Feb-08,7 years,Driver,10000.0
0.0,5.0,MD,47.0,110000.0,,Individual,17708.0,13593.0,35.6,0.0,0.0,0.0,,13.39,,Dec-83,10+ years,Cosmetologist Manager,35000.0
0.0,5.0,NC,90.0,70000.0,,Individual,11612.0,4752.0,74.3,0.0,0.0,0.0,,16.32,,Jul-03,8 years,Sales Engineer,14400.0
0.0,1.0,CA,17.0,60000.0,,Individual,58048.0,28032.0,17.1,0.0,0.0,0.0,,19.22,,Nov-01,10+ years,Orientation ,5000.0
0.0,8.0,CA,60.0,110000.0,,Individual,8783.0,3764.0,85.0,0.0,1.0,0.0,,30.73,,Jul-98,10+ years,SW,10500.0
0.0,1.0,CA,44.0,45000.0,,Individual,24258.0,15785.0,30.5,0.0,3.0,0.0,,10.67,,Jan-93,n/a,,15000.0
0.0,13.0,CA,55.0,137000.0,,Individual,40172.0,32399.0,51.6,0.0,0.0,0.0,,32.3,,Jan-57,10+ years,Athletic Director,22875.0
0.0,8.0,MD,76.0,175000.0,,Individual,8061.0,12941.0,56.3,0.0,0.0,0.0,,11.75,,Aug-89,1 year,VP of Operations,12600.0
0.0,0.0,MD,58.0,297000.0,,Individual,5724.0,21237.0,61.8,0.0,1.0,0.0,,12.69,,Apr-92,10+ years,Physician,11000.0
0.0,2.0,TX,44.0,150000.0,,Individual,75372.0,33863.0,31.9,0.0,0.0,0.0,,10.88,,Feb-05,3 years,Lawyer,25600.0
0.0,3.0,FL,38.0,90000.0,,Individual,40315.0,8000.0,0.0,0.0,0.0,0.0,,10.97,,May-12,2 years,Truck driver ,35000.0
0.0,3.0,OH,61.0,59307.0,,Individual,8407.0,4473.0,76.3,0.0,1.0,0.0,,32.7,,Oct-96,10+ years,analyst,10000.0
0.0,3.0,CA,79.0,105000.0,,Individual,6722.0,955.0,94.1,0.0,0.0,0.0,,17.65,,Jun-86,10+ years,electrical construction apprentice,3500.0
0.0,1.0,GA,81.0,70000.0,,Individual,19244.0,3005.0,60.5,0.0,0.0,0.0,,12.96,,Jan-97,2 years,Budget Services Coordinator,8400.0
0.0,6.0,VA,49.0,90000.0,,Individual,11942.0,20272.0,36.6,0.0,1.0,0.0,,16.96,,Aug-97,10+ years,Account manager,4325.0
0.0,3.0,IL,59.0,87500.0,,Individual,2647.0,610.0,96.7,0.0,0.0,0.0,,13.74,,Jan-08,3 years,Veterinarian,16000.0
0.0,5.0,NJ,82.0,70000.0,,Individual,25497.0,4714.0,77.2,0.0,0.0,0.0,,8.78,,Mar-04,1 year,President,16000.0
0.0,3.0,FL,51.0,65000.0,,Individual,2725.0,4484.0,72.3,0.0,0.0,0.0,,21.16,,Feb-01,6 years,Sr Sales Executive,16000.0
0.0,3.0,TX,73.0,132500.0,,Individual,22471.0,1899.0,90.9,0.0,0.0,0.0,,14.48,,Jul-03,9 years,IT Supervisor,35000.0
0.0,5.0,RI,64.0,115000.0,,Individual,24443.0,4362.0,84.4,0.0,0.0,0.0,,23.26,,Jun-02,5 years,Senior Electrical Engineer,10000.0
0.0,1.0,CA,85.0,100000.0,,Individual,4049.0,2965.0,91.2,0.0,6.0,0.0,,19.43,,Jan-86,10+ years,Executive Director ,35000.0
0.0,9.0,MD,77.0,68000.0,,Individual,4855.0,1661.0,62.2,0.0,0.0,0.0,,31.68,,Jan-02,6 years,Claims Rep ,25825.0
0.0,2.0,MN,57.0,30407.0,,Individual,1561.0,1286.0,14.3,0.0,0.0,0.0,,20.61,,Feb-00,10+ years,Custodian,3200.0
0.0,0.0,IL,65.0,30160.0,,Individual,3606.0,308.0,95.9,0.0,0.0,0.0,,29.45,,Oct-09,7 years,Mechanic,10000.0
0.0,0.0,CA,81.0,52000.0,,Individual,2002.0,754.0,91.0,0.0,0.0,0.0,,6.83,,Apr-04,10+ years,manager,12500.0
0.0,5.0,CA,48.0,90000.0,,Individual,2215.0,7632.0,48.4,0.0,0.0,0.0,,12.62,,Apr-02,10+ years,General / sales Manager,12000.0
0.0,10.0,AL,25.0,126500.0,,Individual,22028.0,23082.0,20.4,0.0,1.0,0.0,,8.67,,May-96,10+ years,Executive manager,9500.0
0.0,5.0,CT,40.0,16488.0,,Individual,2045.0,18432.0,11.4,0.0,0.0,0.0,,38.06,,Nov-05,n/a,,2500.0
0.0,8.0,TX,82.0,80000.0,,Individual,12085.0,1800.0,77.5,0.0,0.0,0.0,,19.59,,Jun-05,10+ years,Billing Supervisor,16000.0
0.0,2.0,VA,48.0,60000.0,,Individual,3146.0,26254.0,44.6,0.0,0.0,0.0,,6.68,,Jul-96,8 years,Manager,28800.0
0.0,0.0,MT,16.0,40000.0,,Individual,8372.0,39646.0,24.5,0.0,0.0,0.0,,8.39,,Sep-84,10+ years,Advanced Analyst,9075.0
0.0,4.0,TN,44.0,114000.0,,Individual,1621.0,3700.0,44.0,1.0,4.0,0.0,,8.36,,Jul-00,10+ years,Rph,4475.0
0.0,6.0,TX,50.0,140000.0,,Individual,12926.0,7833.0,75.0,0.0,2.0,0.0,,14.68,,Feb-00,10+ years,Engineer ,16000.0
0.0,2.0,NY,62.0,90000.0,,Individual,4782.0,4133.0,69.0,0.0,0.0,0.0,,17.07,,Aug-01,5 years,Human Resources,15000.0
0.0,7.0,FL,41.0,108000.0,,Individual,28774.0,1063.0,62.0,0.0,4.0,0.0,,33.47,,Dec-99,10+ years,Captain,5475.0
0.0,7.0,TX,63.0,78000.0,,Individual,8432.0,9477.0,77.3,0.0,0.0,0.0,,21.21,,Jun-95,9 years,Financial Systems Analyst,5000.0
0.0,11.0,CA,73.0,122400.0,,Individual,24122.0,2156.0,77.8,0.0,0.0,0.0,,17.97,,Mar-97,8 years,Account Manager,3500.0
0.0,8.0,MI,50.0,110000.0,,Individual,13293.0,44399.0,35.3,0.0,0.0,0.0,,20.82,,Jun-83,2 years,Division Director OBGYN ,24000.0
0.0,4.0,TX,91.0,180000.0,,Individual,23102.0,529.0,99.0,0.0,0.0,0.0,,25.1,,Apr-89,7 years,Nurse Manager,20000.0
0.0,6.0,AL,31.0,40000.0,,Individual,5294.0,1750.0,32.0,0.0,0.0,0.0,,21.21,,May-99,3 years,Teacher,15225.0
0.0,4.0,CA,61.0,58800.0,,Individual,1092.0,1388.0,83.7,0.0,0.0,0.0,,20.45,,Jun-99,4 years,Director,15975.0
0.0,2.0,GA,61.0,70000.0,,Individual,15000.0,32706.0,47.8,0.0,0.0,0.0,,17.18,,Apr-91,10+ years,Lieutenant,31075.0
0.0,10.0,MD,60.0,45000.0,,Individual,2846.0,21461.0,28.0,0.0,0.0,0.0,,37.55,,Jun-86,7 years,owner,10000.0
0.0,6.0,LA,49.0,40000.0,,Individual,2445.0,6453.0,66.0,0.0,0.0,0.0,,37.39,,Sep-91,1 year,manager,14000.0
0.0,5.0,CA,55.0,84000.0,,Individual,5717.0,39059.0,31.0,0.0,0.0,0.0,,37.26,,Oct-99,10+ years,Engineer Instructor,28000.0
0.0,8.0,FL,62.0,125000.0,,Individual,20137.0,19968.0,36.6,0.0,1.0,0.0,,19.92,,Jun-98,10+ years,Pharmacist,10000.0
0.0,6.0,WA,67.0,70000.0,,Individual,3220.0,2404.0,81.8,0.0,0.0,0.0,,29.37,,Sep-01,< 1 year,Sales,28500.0
0.0,5.0,NY,59.0,43000.0,,Individual,3468.0,7477.0,28.8,0.0,0.0,0.0,,20.37,,Mar-07,10+ years,Supervisor,6000.0
0.0,2.0,CT,81.0,55000.0,,Individual,1694.0,457.0,89.4,0.0,0.0,0.0,,10.17,,Sep-02,1 year,CNA,15000.0
0.0,6.0,CA,25.0,130000.0,,Individual,76289.0,42520.0,19.3,0.0,0.0,0.0,,10.44,,Nov-98,8 years,Senior Buyer,5000.0
0.0,4.0,TX,70.0,135000.0,,Individual,8269.0,11291.0,81.5,0.0,0.0,0.0,,26.92,,Jan-96,10+ years,IT Consultant,20000.0
0.0,13.0,TX,77.0,95000.0,,Individual,19195.0,5765.0,78.9,1.0,1.0,0.0,,34.84,,Jun-01,10+ years,Commander /03,21000.0
0.0,4.0,TX,50.0,168400.0,,Individual,7771.0,9950.0,76.2,0.0,0.0,0.0,,27.58,,Nov-99,10+ years,Project Manager,10500.0
0.0,8.0,CA,63.0,140000.0,,Individual,24851.0,9598.0,41.8,0.0,0.0,0.0,,9.99,,Mar-05,10+ years,General Manager,10000.0
0.0,8.0,NC,65.0,75000.0,,Individual,4340.0,1557.0,90.3,0.0,0.0,0.0,,16.7,,Dec-96,10+ years,Reliability Mechanic,5000.0
0.0,4.0,TX,9.0,81000.0,,Individual,4952.0,124059.0,8.1,0.0,0.0,0.0,,16.95,,Oct-85,3 years,teacher assistant,15000.0
0.0,2.0,NC,44.0,140000.0,,Individual,52671.0,15350.0,44.0,0.0,0.0,0.0,,16.46,,Jan-99,10+ years,National Sales Manager,35000.0
0.0,6.0,VA,73.0,72000.0,,Individual,32362.0,163.0,98.5,0.0,0.0,0.0,,26.9,,Apr-99,10+ years,Accounting Assistant,10000.0
0.0,2.0,KS,58.0,35300.0,,Individual,4177.0,1997.0,84.3,0.0,1.0,0.0,,36.52,,Jul-84,10+ years,Dispatcher II,15000.0
0.0,13.0,FL,47.0,61000.0,,Individual,9221.0,3867.0,64.0,0.0,0.0,0.0,,25.38,,Apr-12,10+ years,driver,15125.0
0.0,2.0,VA,22.0,50000.0,,Individual,13586.0,24550.0,31.8,0.0,0.0,0.0,,20.12,,Jan-01,10+ years,Store Manager,12000.0
0.0,9.0,FL,52.0,22000.0,,Individual,1345.0,10486.0,23.5,0.0,0.0,0.0,,17.64,,Jun-07,3 years,Phlebotomist ,4700.0
0.0,8.0,CT,57.0,80000.0,,Individual,5274.0,4500.0,75.0,0.0,1.0,0.0,,15.56,,Aug-03,3 years,assistant svc manager ,10000.0
0.0,6.0,VA,47.0,92250.0,,Individual,40057.0,20813.0,33.3,0.0,0.0,0.0,,20.68,,Oct-07,5 years,Systems Administrator II,33000.0
0.0,5.0,PA,63.0,85400.0,,Individual,21702.0,7957.0,42.3,0.0,0.0,0.0,,17.27,,Nov-94,8 years,Director of Admissions,16800.0
0.0,1.0,CA,26.0,52000.0,,Individual,1179.0,10585.0,30.8,0.0,1.0,0.0,,11.86,,Feb-04,2 years,Wholesale Mgr,8000.0
0.0,9.0,NH,51.0,85000.0,,Individual,1774.0,6920.0,56.2,0.0,1.0,0.0,,26.77,,Aug-03,10+ years,Technical manager,8400.0
0.0,5.0,MD,19.0,35037.0,,Individual,14368.0,15387.0,12.1,0.0,0.0,0.0,,8.51,,Jul-05,3 years,GIS Specialist,2000.0
0.0,9.0,CA,38.0,80000.0,,Individual,637.0,9052.0,42.3,0.0,0.0,0.0,,5.04,,Dec-04,2 years,Sales Account Rep,14000.0
0.0,4.0,CO,44.0,95000.0,,Individual,16462.0,88446.0,32.8,0.0,0.0,0.0,,14.76,,Jul-92,10+ years,account manager,24800.0
0.0,7.0,NC,45.0,96000.0,,Individual,13614.0,23757.0,52.5,0.0,0.0,0.0,,12.25,,Jan-05,9 years,Senior Consultant,10800.0
0.0,2.0,CO,59.0,60000.0,,Individual,13210.0,1168.0,84.8,0.0,0.0,0.0,,17.42,,Nov-07,2 years,Finisher Carpenter,21600.0
0.0,3.0,TX,52.0,127000.0,,Individual,14295.0,18785.0,37.2,0.0,1.0,0.0,,25.48,,Nov-84,10+ years,Program Analyst,25000.0
0.0,5.0,RI,75.0,70000.0,,Individual,5794.0,3442.0,71.6,0.0,0.0,0.0,,18.69,,Jan-03,10+ years,librarian,22400.0
1.0,6.0,NC,73.0,84468.0,,Individual,6757.0,6092.0,76.9,0.0,1.0,40.0,,16.85,,Nov-94,< 1 year,Registered Nurse,35000.0
0.0,6.0,NY,50.0,165000.0,,Individual,4095.0,6669.0,52.0,0.0,0.0,0.0,,18.89,,Mar-97,4 years,agent,35000.0
0.0,1.0,MA,43.0,100000.0,,Individual,28481.0,32528.0,46.3,0.0,0.0,0.0,,12.18,,Jul-99,10+ years,Pilot,20000.0
0.0,10.0,PA,59.0,160000.0,,Individual,10118.0,3833.0,99.0,0.0,0.0,0.0,,18.41,,Feb-96,3 years,SALES MANAGER,23950.0
0.0,7.0,FL,72.0,160000.0,,Individual,19943.0,304.0,74.7,0.0,0.0,0.0,,24.79,,Aug-98,10+ years,Cheif Electronic Tech ,15000.0
0.0,18.0,NY,30.0,40000.0,,Individual,1355.0,30804.0,30.0,0.0,0.0,0.0,,22.84,,Oct-99,8 years,Driver,20000.0
0.0,10.0,CA,97.0,53867.0,,Individual,6187.0,4034.0,47.6,0.0,0.0,0.0,,25.31,,Sep-04,3 years,Teacher,22600.0
0.0,4.0,IL,73.0,110000.0,,Individual,11491.0,1233.0,93.4,0.0,0.0,0.0,,15.82,,Sep-97,5 years,Lead Medic/Critical Care Paramedic,16000.0
0.0,4.0,IN,39.0,102000.0,,Individual,6252.0,55623.0,47.8,0.0,1.0,0.0,,21.05,,Feb-79,8 years,Nurse Practitioner,28000.0
0.0,5.0,CA,84.0,75000.0,,Individual,24659.0,0.0,100.9,0.0,0.0,0.0,,18.76,,Apr-92,5 years,Accounting Manager,20000.0
0.0,2.0,VA,65.0,78000.0,,Individual,46751.0,906.0,87.4,0.0,0.0,0.0,,20.46,,Jun-95,2 years,Information Assurance Manager,25200.0
0.0,4.0,OH,65.0,135000.0,,Individual,28533.0,14975.0,71.5,0.0,0.0,0.0,,26.15,,May-96,3 years,Process Facility Engineer,28000.0
0.0,13.0,NJ,56.0,91000.0,,Individual,29050.0,5219.0,37.1,0.0,3.0,0.0,,11.78,,Nov-03,10+ years,SR. Analyst,16000.0
0.0,9.0,IL,84.0,97000.0,,Individual,15358.0,2092.0,71.7,0.0,1.0,0.0,,18.93,,Dec-05,1 year,Police Officer,3600.0
0.0,8.0,KY,33.0,40000.0,,Individual,11132.0,28463.0,6.1,0.0,0.0,0.0,,20.04,,Jun-01,10+ years,Sales,20000.0
0.0,3.0,MO,40.0,98000.0,,Individual,12855.0,46254.0,45.7,0.0,0.0,0.0,,18.93,,Jul-98,4 years,Sr Software Eng,35000.0
0.0,8.0,WI,57.0,68000.0,,Individual,10633.0,2167.0,62.0,0.0,1.0,0.0,,31.36,,Jul-05,10+ years,electrical lead,14950.0
0.0,2.0,KY,68.0,50000.0,,Individual,13268.0,4660.0,71.8,0.0,0.0,0.0,,24.41,,Aug-04,< 1 year,lead operator,16000.0
0.0,11.0,MA,15.0,34000.0,,Individual,5022.0,36445.0,6.6,0.0,0.0,0.0,,11.19,,Dec-11,3 years,MHW2,10000.0
0.0,3.0,MA,30.0,65000.0,,Individual,1772.0,50464.0,25.6,0.0,0.0,0.0,,16.93,,Oct-95,< 1 year,Payroll Processor,20000.0
0.0,19.0,PA,56.0,32760.0,,Individual,1300.0,12822.0,41.7,0.0,0.0,0.0,,34.32,,Sep-04,3 years,Accounting ,12700.0
